Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
2780.000000	0.613732	0.510411	0.540363	0.622566	0.449447	0.547304	0.540363	0.643963	
2790.000000	0.626756	0.525280	0.568634	0.607748	0.453351	0.556354	0.568634	0.643963	
2800.000000	0.628031	0.519177	0.566966	0.606411	0.416521	0.547421	0.566966	0.643963	
2810.000000	0.643879	0.553740	0.573898	0.626606	0.408951	0.561415	0.573898	0.643963	
2820.000000	0.637168	0.555727	0.584380	0.627822	0.399893	0.560998	0.584380	0.643963	
2830.000000	0.649671	0.509559	0.593501	0.613039	0.422921	0.557738	0.593501	0.643963	
2840.000000	0.629096	0.533557	0.584993	0.617891	0.436395	0.560386	0.584993	0.643963	
2850.000000	0.596566	0.507237	0.536154	0.618259	0.446189	0.540881	0.536154	0.643963	
2860.000000	0.602388	0.477006	0.556101	0.619593	0.449234	0.540864	0.556101	0.643963	
2870.000000	0.625567	0.494106	0.550238	0.606758	0.456316	0.546597	0.550238	0.643963	
2880.000000	0.587849	0.470767	0.552747	0.616687	0.470281	0.539666	0.552747	0.643963	
2890.000000	0.612865	0.498384	0.574252	0.623656	0.481536	0.558139	0.574252	0.643963	
2900.000000	0.581547	0.467535	0.553450	0.614950	0.469702	0.537437	0.553450	0.643963	
2910.000000	0.615056	0.513011	0.535396	0.627110	0.490087	0.556132	0.535396	0.643963	
